Name,Af_m2,Aroof_m2,GFA_m2,Aocc_m2,people0,PV_MWhyr,GRID_MWhyr,GRID_a_MWhyr,GRID_l_MWhyr,GRID_v_MWhyr,GRID_ve_MWhyr,GRID_data_MWhyr,GRID_pro_MWhyr,GRID_aux_MWhyr,GRID_ww_MWhyr,GRID_hs_MWhyr,GRID_cs_MWhyr,GRID_cdata_MWhyr,GRID_cre_MWhyr,E_sys_MWhyr,Eal_MWhyr,Ea_MWhyr,El_MWhyr,Ev_MWhyr,Eve_MWhyr,Edata_MWhyr,Epro_MWhyr,Eaux_MWhyr,E_ww_MWhyr,E_hs_MWhyr,E_cs_MWhyr,E_cre_MWhyr,E_cdata_MWhyr,Qhs_sen_shu_MWhyr,Qhs_sen_ahu_MWhyr,Qhs_lat_ahu_MWhyr,Qhs_sen_aru_MWhyr,Qhs_lat_aru_MWhyr,Qhs_sen_sys_MWhyr,Qhs_lat_sys_MWhyr,Qhs_em_ls_MWhyr,Qhs_dis_ls_MWhyr,Qhs_sys_shu_MWhyr,Qhs_sys_ahu_MWhyr,Qhs_sys_aru_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sys_ahu_MWhyr,Qcs_sys_aru_MWhyr,DH_hs_MWhyr,Qhs_sys_MWhyr,Qhs_MWhyr,DH_ww_MWhyr,Qww_sys_MWhyr,Qww_MWhyr,DC_cs_MWhyr,Qcs_sys_MWhyr,Qcs_MWhyr,DC_cre_MWhyr,Qcre_sys_MWhyr,Qcre_MWhyr,DC_cdata_MWhyr,Qcdata_sys_MWhyr,Qcdata_MWhyr,NG_hs_MWhyr,COAL_hs_MWhyr,OIL_hs_MWhyr,WOOD_hs_MWhyr,SOLAR_hs_MWhyr,NG_ww_MWhyr,COAL_ww_MWhyr,OIL_ww_MWhyr,WOOD_ww_MWhyr,SOLAR_ww_MWhyr,Qcs_sen_scu_MWhyr,Qcs_sen_ahu_MWhyr,Qcs_lat_ahu_MWhyr,Qcs_sen_aru_MWhyr,Qcs_lat_aru_MWhyr,Qcs_sen_sys_MWhyr,Qcs_lat_sys_MWhyr,Qcs_em_ls_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Qcpro_sys_MWhyr,QH_sys_MWhyr,QC_sys_MWhyr,PV0_kW,GRID0_kW,GRID_a0_kW,GRID_l0_kW,GRID_v0_kW,GRID_ve0_kW,GRID_data0_kW,GRID_pro0_kW,GRID_aux0_kW,GRID_ww0_kW,GRID_hs0_kW,GRID_cs0_kW,GRID_cdata0_kW,GRID_cre0_kW,E_sys0_kW,Eal0_kW,Ea0_kW,El0_kW,Ev0_kW,Eve0_kW,Edata0_kW,Epro0_kW,Eaux0_kW,E_ww0_kW,E_hs0_kW,E_cs0_kW,E_cre0_kW,E_cdata0_kW,Qhs_sen_shu0_kW,Qhs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhs_sen_aru0_kW,Qhs_lat_aru0_kW,Qhs_sen_sys0_kW,Qhs_lat_sys0_kW,Qhs_em_ls0_kW,Qhs_dis_ls0_kW,Qhs_sys_shu0_kW,Qhs_sys_ahu0_kW,Qhs_sys_aru0_kW,Qcs_sys_scu0_kW,Qcs_sys_ahu0_kW,Qcs_sys_aru0_kW,DH_hs0_kW,Qhs_sys0_kW,Qhs0_kW,DH_ww0_kW,Qww_sys0_kW,Qww0_kW,DC_cs0_kW,Qcs_sys0_kW,Qcs0_kW,DC_cre0_kW,Qcre_sys0_kW,Qcre0_kW,DC_cdata0_kW,Qcdata_sys0_kW,Qcdata0_kW,NG_hs0_kW,COAL_hs0_kW,OIL_hs0_kW,WOOD_hs0_kW,SOLAR_hs0_kW,NG_ww0_kW,COAL_ww0_kW,OIL_ww0_kW,WOOD_ww0_kW,SOLAR_ww0_kW,Qcs_sen_scu0_kW,Qcs_sen_ahu0_kW,Qcs_lat_ahu0_kW,Qcs_sen_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_sys0_kW,Qcs_lat_sys0_kW,Qcs_em_ls0_kW,Qcs_dis_ls0_kW,Qhpro_sys0_kW,Qcpro_sys0_kW,QH_sys0_kW,QC_sys0_kW
B1312,1873.077,1498.410,8990.770,8990.770,256.000,0.000,746.379,94.511,236.277,0.000,41.502,0.000,0.000,0.729,165.358,0.000,208.001,0.000,0.000,373.020,330.788,94.511,236.277,0.000,41.502,0.000,0.000,0.729,165.358,0.000,208.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-571.134,0.000,0.000,0.000,0.000,148.823,143.938,0.000,571.134,-554.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-280.352,-273.896,-280.352,273.896,-15.281,-1.606,0.000,0.000,148.823,571.134,0.000,145.378,16.183,40.458,0.000,12.738,0.000,0.000,0.209,50.241,0.000,48.607,0.000,0.000,69.578,56.642,16.183,40.458,0.000,12.738,0.000,0.000,0.209,50.241,0.000,48.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.217,43.817,0.000,133.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.890,0.000,0.000,0.000,0.000,45.217,133.466
B1313,1085.152,868.050,5208.732,5208.732,148.000,0.000,425.967,54.754,136.885,0.000,21.852,0.000,0.000,0.439,98.794,0.000,113.243,0.000,0.000,213.930,191.640,54.754,136.885,0.000,21.852,0.000,0.000,0.439,98.794,0.000,113.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-310.946,0.000,0.000,0.000,0.000,88.914,83.214,0.000,310.946,-301.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-147.509,-153.971,-147.509,153.971,-7.962,-1.504,0.000,0.000,88.914,310.946,0.000,82.835,9.376,23.439,0.000,6.794,0.000,0.000,0.122,30.023,0.000,27.513,0.000,0.000,39.723,32.815,9.376,23.439,0.000,6.794,0.000,0.000,0.122,30.023,0.000,27.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.020,25.332,0.000,75.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.668,0.000,0.000,0.000,0.000,27.020,75.546
B1314,836.738,836.910,4183.689,4183.689,119.000,0.000,357.091,43.979,109.947,0.000,21.501,0.000,0.000,0.360,79.596,0.000,101.708,0.000,0.000,175.787,153.926,43.979,109.947,0.000,21.501,0.000,0.000,0.360,79.596,0.000,101.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-279.271,0.000,0.000,0.000,0.000,71.637,66.909,0.000,279.271,-270.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-145.812,-124.234,-145.812,124.234,-7.841,-1.385,0.000,0.000,71.637,279.271,0.000,72.062,7.531,18.827,0.000,6.556,0.000,0.000,0.104,24.178,0.000,23.972,0.000,0.000,33.017,26.357,7.531,18.827,0.000,6.556,0.000,0.000,0.104,24.178,0.000,23.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.761,20.368,0.000,65.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.680,0.000,0.000,0.000,0.000,21.761,65.822
B1315,3862.469,617.850,16067.871,16067.871,459.000,0.000,1498.821,168.905,422.264,0.000,114.979,0.000,0.000,2.133,293.175,0.000,497.364,0.000,0.000,708.282,591.169,168.905,422.264,0.000,114.979,0.000,0.000,2.133,293.175,0.000,497.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1365.675,0.000,0.000,0.000,0.000,263.858,258.077,0.000,1365.675,-1322.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-781.456,-541.086,-781.456,541.086,-42.180,-0.952,0.000,0.000,263.858,1365.675,0.000,299.233,28.922,72.305,0.000,32.593,0.000,0.000,0.662,89.095,0.000,112.457,0.000,0.000,134.454,101.228,28.922,72.305,0.000,32.593,0.000,0.000,0.662,89.095,0.000,112.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.186,78.562,0.000,308.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.433,0.000,0.000,0.000,0.000,80.186,308.788
B1316,3729.638,3730.250,18648.190,18648.190,932.000,0.000,2820.822,1206.765,905.073,0.000,201.581,0.000,0.000,2.738,0.000,0.000,504.665,0.000,0.000,2316.158,2111.838,1206.765,905.073,0.000,201.581,0.000,0.000,2.738,0.000,0.000,504.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1385.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1385.720,-1345.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-980.230,-365.070,-980.230,365.070,-37.967,-2.454,0.000,0.000,0.000,1385.720,0.000,694.334,241.681,181.260,0.000,79.150,0.000,0.000,1.292,0.000,0.000,191.311,0.000,0.000,503.382,422.941,241.681,181.260,0.000,79.150,0.000,0.000,1.292,0.000,0.000,191.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,525.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,162.018,0.000,0.000,0.000,0.000,0.000,525.307
B1317,5982.891,4017.130,27920.157,27920.157,2081.000,0.000,2558.907,544.195,906.777,0.000,307.952,0.000,0.000,4.467,0.000,0.000,795.516,0.000,0.000,1763.391,1450.972,544.195,906.777,0.000,307.952,0.000,0.000,4.467,0.000,0.000,795.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2184.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2184.347,-2125.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1488.593,-637.131,-1488.593,637.131,-56.059,-2.564,0.000,0.000,0.000,2184.347,0.000,738.543,108.554,179.113,0.000,130.947,0.000,0.000,2.255,0.000,0.000,318.103,0.000,0.000,420.865,287.667,108.554,179.113,0.000,130.947,0.000,0.000,2.255,0.000,0.000,318.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,873.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,266.346,0.000,0.000,0.000,0.000,0.000,873.456
B1318,221.380,295.170,1180.694,1180.694,33.000,0.000,96.627,12.411,31.029,0.000,4.776,0.000,0.000,0.079,24.381,0.000,23.950,0.000,0.000,48.295,43.440,12.411,31.029,0.000,4.776,0.000,0.000,0.079,24.381,0.000,23.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-65.763,0.000,0.000,0.000,0.000,21.943,18.555,0.000,65.763,-63.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-32.300,-31.031,-32.300,31.031,-1.695,-0.737,0.000,0.000,21.943,65.763,0.000,20.276,2.125,5.313,0.000,1.682,0.000,0.000,0.026,7.374,0.000,6.431,0.000,0.000,9.146,7.438,2.125,5.313,0.000,1.682,0.000,0.000,0.026,7.374,0.000,6.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.637,5.648,0.000,17.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.315,0.000,0.000,0.000,0.000,6.637,17.657
B1319,477.996,480.860,2389.978,2389.978,68.000,0.000,203.161,25.123,62.809,0.000,11.677,0.000,0.000,0.201,47.585,0.000,55.766,0.000,0.000,99.810,87.932,25.123,62.809,0.000,11.677,0.000,0.000,0.201,47.585,0.000,55.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-153.123,0.000,0.000,0.000,0.000,42.827,38.234,0.000,153.123,-147.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-79.122,-68.620,-79.122,68.620,-4.207,-1.174,0.000,0.000,42.827,153.123,0.000,40.682,4.302,10.755,0.000,3.497,0.000,0.000,0.058,14.448,0.000,13.434,0.000,0.000,18.608,15.057,4.302,10.755,0.000,3.497,0.000,0.000,0.058,14.448,0.000,13.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.003,11.639,0.000,36.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.521,0.000,0.000,0.000,0.000,13.003,36.888
B1320,2817.939,423.170,11705.287,11705.287,334.000,0.000,1109.204,123.046,307.615,0.000,87.971,0.000,0.000,1.639,214.904,0.000,374.029,0.000,0.000,520.270,430.661,123.046,307.615,0.000,87.971,0.000,0.000,1.639,214.904,0.000,374.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1027.018,0.000,0.000,0.000,0.000,193.414,187.795,0.000,1027.018,-994.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-598.244,-395.785,-598.244,395.785,-32.250,-0.740,0.000,0.000,193.414,1027.018,0.000,223.772,21.070,52.674,0.000,25.007,0.000,0.000,0.513,65.287,0.000,85.236,0.000,0.000,99.243,73.743,21.070,52.674,0.000,25.007,0.000,0.000,0.513,65.287,0.000,85.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.758,57.167,0.000,234.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94.721,0.000,0.000,0.000,0.000,58.758,234.044
B1321,1246.759,344.610,5343.252,5343.252,152.000,0.000,506.293,56.168,140.421,0.000,40.317,0.000,0.000,0.616,99.270,0.000,169.501,0.000,0.000,237.521,196.589,56.168,140.421,0.000,40.317,0.000,0.000,0.616,99.270,0.000,169.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-465.420,0.000,0.000,0.000,0.000,89.343,85.463,0.000,465.420,-450.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-274.222,-175.867,-274.222,175.867,-14.696,-0.635,0.000,0.000,89.343,465.420,0.000,105.120,9.618,24.045,0.000,12.136,0.000,0.000,0.202,30.115,0.000,39.973,0.000,0.000,45.997,33.662,9.618,24.045,0.000,12.136,0.000,0.000,0.202,30.115,0.000,39.973,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.104,26.016,0.000,109.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.592,0.000,0.000,0.000,0.000,27.104,109.760
B1322,365.069,479.600,1460.276,1460.276,486.000,0.000,344.145,60.066,15.632,0.000,54.762,0.000,0.000,0.713,71.744,0.000,141.228,0.000,0.000,131.173,75.698,60.066,15.632,0.000,54.762,0.000,0.000,0.713,71.744,0.000,141.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-387.786,0.000,0.000,0.000,0.000,64.570,60.724,0.000,387.786,-382.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-299.614,-82.436,-299.614,82.436,-4.723,-1.014,0.000,0.000,64.570,387.786,0.000,68.332,12.082,3.144,0.000,11.657,0.000,0.000,0.170,15.927,0.000,26.455,0.000,0.000,27.050,15.226,12.082,3.144,0.000,11.657,0.000,0.000,0.170,15.927,0.000,26.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.335,13.309,0.000,72.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.648,0.000,0.000,0.000,0.000,14.335,72.641
B1323,527.210,1049.510,2108.839,2108.839,703.000,0.000,498.129,86.743,22.575,0.000,79.761,0.000,0.000,1.057,102.460,0.000,205.532,0.000,0.000,190.137,109.318,86.743,22.575,0.000,79.761,0.000,0.000,1.057,102.460,0.000,205.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-564.355,0.000,0.000,0.000,0.000,92.214,87.825,0.000,564.355,-556.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-436.987,-119.052,-436.987,119.052,-6.876,-1.439,0.000,0.000,92.214,564.355,0.000,98.435,17.448,4.541,0.000,16.844,0.000,0.000,0.248,22.714,0.000,38.203,0.000,0.000,39.077,21.989,17.448,4.541,0.000,16.844,0.000,0.000,0.248,22.714,0.000,38.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.442,19.249,0.000,104.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.488,0.000,0.000,0.000,0.000,20.442,104.898
B1324,145.689,291.380,874.136,874.136,44.000,0.000,136.290,56.567,42.425,0.000,11.140,0.000,0.000,0.089,0.000,0.000,26.068,0.000,0.000,110.222,98.993,56.567,42.425,0.000,11.140,0.000,0.000,0.089,0.000,0.000,26.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-71.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.579,-69.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-54.078,-15.034,-54.078,15.034,-2.066,-0.401,0.000,0.000,0.000,71.579,0.000,34.313,11.329,8.497,0.000,4.472,0.000,0.000,0.045,0.000,0.000,9.997,0.000,0.000,24.340,19.825,11.329,8.497,0.000,4.472,0.000,0.000,0.045,0.000,0.000,9.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.379,0.000,0.000,0.000,0.000,0.000,27.451
B1325,238.335,865.920,1906.682,1906.682,0.000,0.000,57.950,0.000,57.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.950,57.950,0.000,57.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.580,0.000,8.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.580,8.580,0.000,8.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1326,11.288,45.150,90.302,90.302,0.000,0.000,2.745,0.000,2.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.745,2.745,0.000,2.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.000,0.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.406,0.000,0.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1327,11.300,45.200,90.403,90.403,0.000,0.000,2.748,0.000,2.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.748,2.748,0.000,2.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.407,0.000,0.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.407,0.407,0.000,0.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1328,11.317,45.270,90.539,90.539,0.000,0.000,2.752,0.000,2.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.752,2.752,0.000,2.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.407,0.000,0.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.407,0.407,0.000,0.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
