Name,Af_m2,Aroof_m2,GFA_m2,Aocc_m2,people0,PV_MWhyr,GRID_MWhyr,GRID_a_MWhyr,GRID_l_MWhyr,GRID_v_MWhyr,GRID_ve_MWhyr,GRID_data_MWhyr,GRID_pro_MWhyr,GRID_aux_MWhyr,GRID_ww_MWhyr,GRID_hs_MWhyr,GRID_cs_MWhyr,GRID_cdata_MWhyr,GRID_cre_MWhyr,E_sys_MWhyr,Eal_MWhyr,Ea_MWhyr,El_MWhyr,Ev_MWhyr,Eve_MWhyr,Edata_MWhyr,Epro_MWhyr,Eaux_MWhyr,E_ww_MWhyr,E_hs_MWhyr,E_cs_MWhyr,E_cre_MWhyr,E_cdata_MWhyr,Qhs_sen_shu_MWhyr,Qhs_sen_ahu_MWhyr,Qhs_lat_ahu_MWhyr,Qhs_sen_aru_MWhyr,Qhs_lat_aru_MWhyr,Qhs_sen_sys_MWhyr,Qhs_lat_sys_MWhyr,Qhs_em_ls_MWhyr,Qhs_dis_ls_MWhyr,Qhs_sys_shu_MWhyr,Qhs_sys_ahu_MWhyr,Qhs_sys_aru_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sys_ahu_MWhyr,Qcs_sys_aru_MWhyr,DH_hs_MWhyr,Qhs_sys_MWhyr,Qhs_MWhyr,DH_ww_MWhyr,Qww_sys_MWhyr,Qww_MWhyr,DC_cs_MWhyr,Qcs_sys_MWhyr,Qcs_MWhyr,DC_cre_MWhyr,Qcre_sys_MWhyr,Qcre_MWhyr,DC_cdata_MWhyr,Qcdata_sys_MWhyr,Qcdata_MWhyr,NG_hs_MWhyr,COAL_hs_MWhyr,OIL_hs_MWhyr,WOOD_hs_MWhyr,SOLAR_hs_MWhyr,NG_ww_MWhyr,COAL_ww_MWhyr,OIL_ww_MWhyr,WOOD_ww_MWhyr,SOLAR_ww_MWhyr,Qcs_sen_scu_MWhyr,Qcs_sen_ahu_MWhyr,Qcs_lat_ahu_MWhyr,Qcs_sen_aru_MWhyr,Qcs_lat_aru_MWhyr,Qcs_sen_sys_MWhyr,Qcs_lat_sys_MWhyr,Qcs_em_ls_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Qcpro_sys_MWhyr,QH_sys_MWhyr,QC_sys_MWhyr,PV0_kW,GRID0_kW,GRID_a0_kW,GRID_l0_kW,GRID_v0_kW,GRID_ve0_kW,GRID_data0_kW,GRID_pro0_kW,GRID_aux0_kW,GRID_ww0_kW,GRID_hs0_kW,GRID_cs0_kW,GRID_cdata0_kW,GRID_cre0_kW,E_sys0_kW,Eal0_kW,Ea0_kW,El0_kW,Ev0_kW,Eve0_kW,Edata0_kW,Epro0_kW,Eaux0_kW,E_ww0_kW,E_hs0_kW,E_cs0_kW,E_cre0_kW,E_cdata0_kW,Qhs_sen_shu0_kW,Qhs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhs_sen_aru0_kW,Qhs_lat_aru0_kW,Qhs_sen_sys0_kW,Qhs_lat_sys0_kW,Qhs_em_ls0_kW,Qhs_dis_ls0_kW,Qhs_sys_shu0_kW,Qhs_sys_ahu0_kW,Qhs_sys_aru0_kW,Qcs_sys_scu0_kW,Qcs_sys_ahu0_kW,Qcs_sys_aru0_kW,DH_hs0_kW,Qhs_sys0_kW,Qhs0_kW,DH_ww0_kW,Qww_sys0_kW,Qww0_kW,DC_cs0_kW,Qcs_sys0_kW,Qcs0_kW,DC_cre0_kW,Qcre_sys0_kW,Qcre0_kW,DC_cdata0_kW,Qcdata_sys0_kW,Qcdata0_kW,NG_hs0_kW,COAL_hs0_kW,OIL_hs0_kW,WOOD_hs0_kW,SOLAR_hs0_kW,NG_ww0_kW,COAL_ww0_kW,OIL_ww0_kW,WOOD_ww0_kW,SOLAR_ww0_kW,Qcs_sen_scu0_kW,Qcs_sen_ahu0_kW,Qcs_lat_ahu0_kW,Qcs_sen_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_sys0_kW,Qcs_lat_sys0_kW,Qcs_em_ls0_kW,Qcs_dis_ls0_kW,Qhpro_sys0_kW,Qcpro_sys0_kW,QH_sys0_kW,QC_sys0_kW
B1088,1268.252,2473.850,7609.514,7609.514,2536.000,0.000,1420.996,313.003,81.460,0.000,183.000,0.000,0.000,2.947,383.187,0.000,457.399,0.000,0.000,580.410,394.463,313.003,81.460,0.000,183.000,0.000,0.000,2.947,383.187,0.000,457.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1255.939,0.000,0.000,0.000,0.000,344.868,335.983,0.000,1255.939,-1235.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-987.627,-247.482,-987.627,247.482,-18.124,-2.705,0.000,0.000,344.868,1255.939,0.000,291.176,62.959,16.385,0.000,40.470,0.000,0.000,0.724,84.602,0.000,89.057,0.000,0.000,120.506,79.344,62.959,16.385,0.000,40.470,0.000,0.000,0.724,84.602,0.000,89.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.141,73.640,0.000,244.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.643,0.000,0.000,0.000,0.000,76.141,244.536
B1089,3566.446,2038.020,16303.753,16303.753,1449.000,0.000,1103.603,134.302,463.344,0.000,135.730,0.000,0.000,1.493,0.000,0.000,368.735,0.000,0.000,734.868,597.646,134.302,463.344,0.000,135.730,0.000,0.000,1.493,0.000,0.000,368.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1012.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1012.482,-983.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-651.875,-331.396,-651.875,331.396,-28.241,-0.969,0.000,0.000,0.000,1012.482,0.000,354.685,26.412,91.122,0.000,68.323,0.000,0.000,0.875,0.000,0.000,167.953,0.000,0.000,186.732,117.534,26.412,91.122,0.000,68.323,0.000,0.000,0.875,0.000,0.000,167.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,461.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.638,0.000,0.000,0.000,0.000,0.000,461.169
B1090,3126.904,2084.700,12507.615,12507.615,1111.000,0.000,919.490,103.032,355.459,0.000,126.104,0.000,0.000,1.386,0.000,0.000,333.509,0.000,0.000,585.981,458.491,103.032,355.459,0.000,126.104,0.000,0.000,1.386,0.000,0.000,333.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-915.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,915.757,-888.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-606.221,-281.931,-606.221,281.931,-26.522,-1.083,0.000,0.000,0.000,915.757,0.000,295.434,20.262,69.905,0.000,59.333,0.000,0.000,0.774,0.000,0.000,145.161,0.000,0.000,150.274,90.167,20.262,69.905,0.000,59.333,0.000,0.000,0.774,0.000,0.000,145.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,398.586,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118.880,0.000,0.000,0.000,0.000,0.000,398.586
B1091,5662.181,3773.100,22648.726,22648.726,1132.000,0.000,3400.487,1465.648,1099.236,0.000,234.714,0.000,0.000,2.757,0.000,0.000,598.132,0.000,0.000,2802.355,2564.884,1465.648,1099.236,0.000,234.714,0.000,0.000,2.757,0.000,0.000,598.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1642.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1642.366,-1587.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1138.215,-449.763,-1138.215,449.763,-52.599,-1.790,0.000,0.000,0.000,1642.366,0.000,844.048,293.527,220.146,0.000,95.356,0.000,0.000,1.349,0.000,0.000,233.670,0.000,0.000,610.378,513.673,293.527,220.146,0.000,95.356,0.000,0.000,1.349,0.000,0.000,233.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,641.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,209.337,0.000,0.000,0.000,0.000,0.000,641.616
B1092,4118.015,2755.300,16472.059,16472.059,823.000,0.000,2471.870,1065.943,799.457,0.000,170.332,0.000,0.000,1.823,0.000,0.000,434.316,0.000,0.000,2037.555,1865.399,1065.943,799.457,0.000,170.332,0.000,0.000,1.823,0.000,0.000,434.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1192.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1192.554,-1153.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-826.169,-327.055,-826.169,327.055,-38.030,-1.300,0.000,0.000,0.000,1192.554,0.000,627.973,213.478,160.108,0.000,74.461,0.000,0.000,0.973,0.000,0.000,178.954,0.000,0.000,449.020,373.586,213.478,160.108,0.000,74.461,0.000,0.000,0.973,0.000,0.000,178.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,491.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,152.242,0.000,0.000,0.000,0.000,0.000,491.375
B1093,1772.501,1215.880,7090.002,7090.002,354.000,0.000,1086.344,458.809,344.107,0.000,81.306,0.000,0.000,0.732,0.000,0.000,201.390,0.000,0.000,884.954,802.916,458.809,344.107,0.000,81.306,0.000,0.000,0.732,0.000,0.000,201.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-552.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,552.981,-534.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-393.661,-140.773,-393.661,140.773,-17.872,-0.674,0.000,0.000,0.000,552.981,0.000,281.737,91.886,68.915,0.000,36.499,0.000,0.000,0.406,0.000,0.000,84.375,0.000,0.000,197.693,160.801,91.886,68.915,0.000,36.499,0.000,0.000,0.406,0.000,0.000,84.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,231.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.531,0.000,0.000,0.000,0.000,0.000,231.679
B1094,794.819,794.830,3974.094,3974.094,199.000,0.000,588.409,257.172,192.879,0.000,39.924,0.000,0.000,0.347,0.000,0.000,98.087,0.000,0.000,490.322,450.051,257.172,192.879,0.000,39.924,0.000,0.000,0.347,0.000,0.000,98.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-269.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,269.328,-260.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-193.165,-66.928,-193.165,66.928,-8.703,-0.533,0.000,0.000,0.000,269.328,0.000,155.261,51.504,38.628,0.000,19.882,0.000,0.000,0.222,0.000,0.000,45.025,0.000,0.000,110.236,90.132,51.504,38.628,0.000,19.882,0.000,0.000,0.222,0.000,0.000,45.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.533,0.000,0.000,0.000,0.000,0.000,123.630
B1095,754.023,752.410,3770.113,3770.113,188.000,0.000,560.323,243.972,182.979,0.000,38.620,0.000,0.000,0.356,0.000,0.000,94.396,0.000,0.000,465.927,426.951,243.972,182.979,0.000,38.620,0.000,0.000,0.356,0.000,0.000,94.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-259.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,259.196,-250.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-186.665,-63.460,-186.665,63.460,-8.447,-0.624,0.000,0.000,0.000,259.196,0.000,141.810,48.861,36.646,0.000,16.890,0.000,0.000,0.195,0.000,0.000,39.218,0.000,0.000,102.591,85.506,48.861,36.646,0.000,16.890,0.000,0.000,0.195,0.000,0.000,39.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.022,0.000,0.000,0.000,0.000,0.000,107.687
B1096,65.081,260.310,520.645,520.645,0.000,0.000,15.824,0.000,15.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.824,15.824,0.000,15.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.343,0.000,2.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.343,2.343,0.000,2.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1097,1557.792,1246.240,6231.169,6231.169,311.000,0.000,963.882,403.232,302.424,0.000,74.628,0.000,0.000,0.686,0.000,0.000,182.912,0.000,0.000,780.970,705.657,403.232,302.424,0.000,74.628,0.000,0.000,0.686,0.000,0.000,182.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-502.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,502.245,-485.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-361.401,-123.666,-361.401,123.666,-16.418,-0.761,0.000,0.000,0.000,502.245,0.000,247.508,80.756,60.567,0.000,31.712,0.000,0.000,0.363,0.000,0.000,74.109,0.000,0.000,173.398,141.323,80.756,60.567,0.000,31.712,0.000,0.000,0.363,0.000,0.000,74.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,203.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.587,0.000,0.000,0.000,0.000,0.000,203.491
B1098,851.897,681.480,4089.108,4089.108,204.000,0.000,614.199,264.615,198.461,0.000,43.872,0.000,0.000,0.376,0.000,0.000,106.874,0.000,0.000,507.325,463.076,264.615,198.461,0.000,43.872,0.000,0.000,0.376,0.000,0.000,106.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-293.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.457,-283.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-212.390,-70.986,-212.390,70.986,-9.606,-0.476,0.000,0.000,0.000,293.457,0.000,161.530,52.995,39.746,0.000,20.998,0.000,0.000,0.231,0.000,0.000,47.559,0.000,0.000,113.970,92.741,52.995,39.746,0.000,20.998,0.000,0.000,0.231,0.000,0.000,47.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.634,0.000,0.000,0.000,0.000,0.000,130.590
B1099,1887.451,1261.000,7549.806,7549.806,377.000,0.000,1152.252,488.564,366.423,0.000,84.963,0.000,0.000,0.808,0.000,0.000,211.494,0.000,0.000,940.758,854.987,488.564,366.423,0.000,84.963,0.000,0.000,0.808,0.000,0.000,211.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-580.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,580.724,-561.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-411.356,-149.871,-411.356,149.871,-18.733,-0.764,0.000,0.000,0.000,580.724,0.000,295.065,97.845,73.384,0.000,36.704,0.000,0.000,0.432,0.000,0.000,86.700,0.000,0.000,208.365,171.230,97.845,73.384,0.000,36.704,0.000,0.000,0.432,0.000,0.000,86.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.784,0.000,0.000,0.000,0.000,0.000,238.062
B1100,1252.172,1001.940,5008.686,5008.686,250.000,0.000,770.342,324.123,243.092,0.000,58.437,0.000,0.000,0.537,0.000,0.000,144.152,0.000,0.000,626.190,567.215,324.123,243.092,0.000,58.437,0.000,0.000,0.537,0.000,0.000,144.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-395.815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,395.815,-382.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-282.883,-99.437,-282.883,99.437,-12.826,-0.670,0.000,0.000,0.000,395.815,0.000,200.649,64.913,48.684,0.000,26.104,0.000,0.000,0.301,0.000,0.000,60.647,0.000,0.000,140.002,113.597,64.913,48.684,0.000,26.104,0.000,0.000,0.301,0.000,0.000,60.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,166.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.285,0.000,0.000,0.000,0.000,0.000,166.527
B1101,1398.969,1119.310,5595.878,5595.878,279.000,0.000,850.738,362.121,271.591,0.000,61.835,0.000,0.000,0.566,0.000,0.000,154.624,0.000,0.000,696.113,633.712,362.121,271.591,0.000,61.835,0.000,0.000,0.566,0.000,0.000,154.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-424.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,424.572,-410.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-299.241,-111.056,-299.241,111.056,-13.585,-0.690,0.000,0.000,0.000,424.572,0.000,217.913,72.523,54.392,0.000,26.935,0.000,0.000,0.305,0.000,0.000,63.758,0.000,0.000,154.155,126.915,72.523,54.392,0.000,26.935,0.000,0.000,0.305,0.000,0.000,63.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,175.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.716,0.000,0.000,0.000,0.000,0.000,175.069
B1102,3519.003,2346.180,14076.010,14076.010,703.000,0.000,2149.156,910.889,683.167,0.000,158.454,0.000,0.000,1.671,0.000,0.000,394.974,0.000,0.000,1754.182,1594.056,910.889,683.167,0.000,158.454,0.000,0.000,1.671,0.000,0.000,394.974,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1084.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1084.530,-1048.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-768.594,-279.458,-768.594,279.458,-35.268,-1.210,0.000,0.000,0.000,1084.530,0.000,549.324,182.425,136.819,0.000,68.163,0.000,0.000,0.889,0.000,0.000,161.028,0.000,0.000,388.296,319.244,182.425,136.819,0.000,68.163,0.000,0.000,0.889,0.000,0.000,161.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,442.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.095,0.000,0.000,0.000,0.000,0.000,442.156
B1103,480.287,636.600,1921.148,1921.148,96.000,0.000,298.047,124.322,93.241,0.000,23.325,0.000,0.000,0.187,0.000,0.000,56.971,0.000,0.000,241.075,217.563,124.322,93.241,0.000,23.325,0.000,0.000,0.187,0.000,0.000,56.971,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-156.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,156.434,-150.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-112.827,-38.113,-112.827,38.113,-5.080,-0.413,0.000,0.000,0.000,156.434,0.000,80.836,24.898,18.674,0.000,11.389,0.000,0.000,0.118,0.000,0.000,25.758,0.000,0.000,55.078,43.572,24.898,18.674,0.000,11.389,0.000,0.000,0.118,0.000,0.000,25.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.752,0.000,0.000,0.000,0.000,0.000,70.726
B1104,2495.632,1663.680,9982.529,9982.529,499.000,0.000,1546.032,645.991,484.493,0.000,120.154,0.000,0.000,1.182,0.000,0.000,294.212,0.000,0.000,1251.820,1130.484,645.991,484.493,0.000,120.154,0.000,0.000,1.182,0.000,0.000,294.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-807.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,807.854,-780.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-582.179,-198.210,-582.179,198.210,-26.509,-0.956,0.000,0.000,0.000,807.854,0.000,400.253,129.374,97.030,0.000,52.160,0.000,0.000,0.643,0.000,0.000,121.046,0.000,0.000,279.207,226.404,129.374,97.030,0.000,52.160,0.000,0.000,0.643,0.000,0.000,121.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,332.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.255,0.000,0.000,0.000,0.000,0.000,332.371
